,date,temperature,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,bpm
287,2022-01-26,-1.9255295747041268,78,20,17,41,102,60,0.0668724279835391,62.22100656455142
288,2022-01-26,-1.9255295747041268,78,20,17,41,102,60,0.0668724279835391,69.74913510986443
289,2022-01-27,0.06870007926345818,63,21,19,23,44,61,0.0739371534195933,60.321266968325794
290,2022-06-12,-1.7800101388835758,80,21,18,41,64,53,0.057633973710819,56.853932584269664
291,2022-06-12,-1.7800101388835758,80,21,18,41,64,53,0.057633973710819,64.77971218677669
292,2022-06-06,-1.9660584969700343,78,17,20,41,78,55,0.0701071080817916,58.72867298578199
293,2022-06-06,-1.9660584969700343,78,17,20,41,78,55,0.0701071080817916,60.86429763892201
294,2022-04-17,-1.7851387586006395,75,16,18,41,64,54,0.1043397968605724,52.98498845265589
295,2022-04-17,-1.7851387586006395,75,16,18,41,64,54,0.1043397968605724,60.47400031610558
296,2022-04-03,-2.311031071411418,80,22,22,36,95,59,0.083594566353187,63.42237891573229
297,2022-04-03,-2.311031071411418,80,22,22,36,95,59,0.083594566353187,58.82196531791907
298,2022-04-15,-2.4871214207930334,85,21,22,42,63,58,0.0861889927310488,70.32659120430506
299,2022-04-15,-2.4871214207930334,85,21,22,42,63,58,0.0861889927310488,55.90865384615385
300,2022-04-29,-2.9471061250727013,80,22,17,41,100,57,0.0762970498474059,70.18365994509135
301,2022-04-29,-2.9471061250727013,80,22,17,41,100,57,0.0762970498474059,63.133120340788075
302,2022-03-20,-2.288679229850647,66,16,17,33,42,57,0.0816568047337278,72.37356270612354
303,2022-03-20,-2.288679229850647,66,16,17,33,42,57,0.0816568047337278,67.97078651685393
304,2022-01-19,-1.6697744107390016,78,22,17,39,105,57,0.0561056105610561,66.2576064908722
305,2022-01-19,-1.6697744107390016,78,22,17,39,105,57,0.0561056105610561,65.40929756762901
306,2022-06-10,-2.099592558885873,80,19,22,39,89,55,0.0713476783691959,53.19081272084806
307,2022-06-10,-2.099592558885873,80,19,22,39,89,55,0.0713476783691959,60.544995794785535
308,2022-06-04,-1.5159171570038443,80,17,18,45,80,55,0.0876736111111111,66.22545846817691
309,2022-06-04,-1.5159171570038443,80,17,18,45,80,55,0.0876736111111111,68.17454055614355
310,2022-01-25,-2.4248908192897574,71,17,20,34,60,60,0.0684150513112884,60.24759615384615
311,2022-01-25,-2.4248908192897574,71,17,20,34,60,60,0.0684150513112884,68.85972602739726
312,2022-01-31,-2.0636574513401187,80,21,19,40,74,59,0.0584926884139482,66.93556936574666
313,2022-01-31,-2.0636574513401187,80,21,19,40,74,59,0.0584926884139482,56.99322799097065
314,2022-01-30,-2.3247228816036105,85,21,22,42,88,61,0.052200614124872,67.14046121593292
315,2022-01-30,-2.3247228816036105,85,21,22,42,88,61,0.052200614124872,67.72227969528825
316,2022-01-24,-1.7236301702143237,72,19,20,33,70,60,0.0858960763520678,65.15243902439025
317,2022-01-24,-1.7236301702143237,72,19,20,33,70,60,0.0858960763520678,68.94188209038498
318,2022-06-05,-1.596331967213119,79,19,19,41,93,55,0.0821917808219178,61.70210834258045
319,2022-06-05,-1.596331967213119,79,19,19,41,93,55,0.0821917808219178,56.09080717488789
320,2022-01-18,-2.3569417568570326,66,15,20,31,37,57,0.0580296896086369,60.848156182212584
321,2022-01-18,-2.3569417568570326,66,15,20,31,37,57,0.0580296896086369,66.0089468779124
322,2022-06-11,-2.229695340501793,78,21,22,35,56,54,0.0588957055214723,61.27231638418079
323,2022-06-11,-2.229695340501793,78,21,22,35,56,54,0.0588957055214723,66.15424164524421
324,2022-04-28,-2.2398680675108227,81,21,18,42,64,57,0.0542476970317297,69.3834903808402
325,2022-04-28,-2.2398680675108227,81,21,18,42,64,57,0.0542476970317297,62.10248447204969
326,2022-03-21,-3.247347945350001,75,20,15,40,120,58,0.1047448522829006,68.4237427864798
327,2022-03-21,-3.247347945350001,75,20,15,40,120,58,0.1047448522829006,58.91034482758621
328,2022-03-09,-1.638228438228436,74,18,17,39,99,61,0.0807651434643995,59.587443946188344
329,2022-03-09,-1.638228438228436,74,18,17,39,99,61,0.0807651434643995,65.43488649940262
330,2022-04-14,-2.7582896401796266,77,23,14,40,107,56,0.0693467336683417,67.48389527217932
331,2022-04-14,-2.7582896401796266,77,23,14,40,107,56,0.0693467336683417,58.707081545064376
